t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,turns
1496844,-65.849403,844,0,51,128,1486,1
1498100,-65.904419,842,0,51,128,1485,1
1499375,-65.959435,840,0,51,128,1486,1
1500603,-66.01445,837,0,51,128,1486,1
1501843,-66.069466,834,0,51,128,1486,1
1503113,-66.124481,832,0,51,128,1486,1
1504363,-66.179497,830,0,51,128,1485,1
1505609,-66.234512,827,0,51,128,1487,1
1506843,-66.289528,825,0,51,128,1488,1
1508101,-66.344543,823,0,51,128,1486,1
1509363,-66.399559,821,0,51,128,1485,1
1510603,-66.454575,819,0,51,128,1485,1
1511844,-66.50959,817,0,51,128,1486,1
1513101,-66.564606,814,0,51,128,1487,1
1514363,-66.619621,811,0,51,128,1486,1
1515603,-66.674637,808,0,51,128,1486,1
1516850,-66.729652,806,0,51,128,1486,1
1518100,-66.784668,804,0,51,128,1485,1
1519362,-66.839684,802,0,51,128,1486,1
1520602,-66.894699,800,0,51,128,1486,1
1521843,-66.949715,799,0,51,128,1486,1
1523112,-67.00473,797,0,51,128,1486,1
1524369,-67.059746,796,0,51,128,1487,1
1525609,-67.114761,794,0,51,128,1485,1
1526843,-67.169777,792,0,51,128,1486,1
1528100,-67.224792,790,0,51,128,1485,1
1529362,-67.279808,788,0,51,128,1485,1
1530602,-67.334824,785,0,51,128,1488,1
1531843,-67.389839,783,0,51,128,1486,1
1533106,-67.444855,781,0,51,128,1487,1
1534356,-67.49987,779,0,51,128,1486,1
1535609,-67.554886,777,0,51,128,1486,1
1536843,-67.609901,776,0,51,128,1484,1
1538112,-67.664917,773,0,51,128,1485,1
1539362,-67.719933,771,0,51,128,1486,1
1540602,-67.774948,768,0,51,128,1487,1
1541843,-67.829964,766,0,51,128,1486,1
1543100,-67.884979,762,0,51,128,1487,1
1544362,-67.939995,759,0,51,128,1485,1
1545602,-67.99501,757,0,51,128,1486,1
1546843,-68.050026,754,0,51,128,1486,1
1548100,-68.105042,752,0,51,128,1486,1
1549362,-68.160057,749,0,51,128,1487,1
1550609,-68.215073,747,0,51,128,1486,1
1551843,-68.270088,744,0,51,128,1487,1
1553113,-68.325104,740,0,51,128,1486,1
1554362,-68.380119,738,0,51,128,1488,1
1555601,-68.435135,735,0,51,128,1487,1
1556848,-68.49015,731,0,51,128,1487,1
1558093,-68.545166,728,0,51,128,1487,1
1559362,-68.600182,724,0,51,128,1486,1
1560608,-68.655197,721,0,51,128,1486,1
1561842,-68.710213,717,0,51,128,1486,1
1563118,-68.765228,714,0,51,128,1486,1
1564349,-68.820244,710,0,51,128,1486,1
1565601,-68.875259,706,0,51,128,1486,1
1566842,-68.930275,703,0,51,128,1487,1
1568117,-68.985291,700,0,51,128,1487,1
1569368,-69.040306,697,0,51,128,1487,1
1570601,-69.095322,695,0,51,128,1487,1
1571844,-69.150337,692,0,51,128,1487,1
1573101,-69.205353,688,0,51,128,1487,1
1574369,-69.260368,686,0,51,128,1488,1
1575603,-69.315384,682,0,51,128,1486,1
1576844,-69.370399,680,0,51,128,1487,1
1578113,-69.425415,677,0,51,128,1487,1
1579363,-69.480431,675,0,51,128,1486,1
1580603,-69.535446,672,0,51,128,1488,1
1581850,-69.590462,669,0,51,128,1486,1
1583107,-69.645477,666,0,51,128,1488,1
1584369,-69.700493,664,0,51,128,1487,1
1585603,-69.755508,661,0,51,128,1486,1
1586850,-69.810524,659,0,51,128,1487,1
1588113,-69.86554,657,0,51,128,1487,1
1589363,-69.920555,656,0,51,128,1487,1
1590603,-69.975571,655,0,51,128,1487,1
1591843,-70.030586,653,0,51,128,1487,1
1593107,-70.085602,651,0,51,128,1487,1
1594363,-70.140617,650,0,51,128,1488,1
1595603,-70.195633,649,0,51,128,1488,1
1596843,-70.250648,646,0,51,128,1487,1
1598101,-70.305664,644,0,51,128,1488,1
1599363,-70.36068,642,0,51,128,1487,1
1600610,-70.415695,640,0,51,128,1486,1
1601849,-70.470711,637,0,51,128,1487,1
1603101,-70.525726,635,0,51,128,1487,1
1604350,-70.580742,632,0,51,128,1487,1
1605603,-70.635757,630,0,51,128,1488,1
1606843,-70.690773,628,0,51,128,1486,1
1608100,-70.745789,625,0,51,128,1487,1
1609369,-70.800804,623,0,51,128,1488,1
1610609,-70.85582,621,0,51,128,1486,1
1611843,-70.910835,618,0,51,128,1488,1
1613101,-70.965851,616,0,51,128,1487,1
1614363,-71.020866,614,0,51,128,1488,1
1615603,-71.075882,612,0,51,128,1486,1
1616843,-71.130898,610,0,51,128,1488,1
1618101,-71.185913,608,0,51,128,1489,1
1619363,-71.240929,607,0,51,128,1489,1
1620603,-71.295944,605,0,51,128,1488,1
1621850,-71.35096,603,0,51,128,1488,1
1623101,-71.405975,602,0,51,128,1487,1
1624363,-71.460991,601,0,51,128,1487,1
1625603,-71.516006,598,0,51,128,1488,1
1626850,-71.571022,596,0,51,128,1488,1
1628113,-71.626038,593,0,51,128,1486,1
1629363,-71.681053,589,0,51,128,1488,1
1630603,-71.736069,587,0,51,128,1489,1
1631843,-71.791084,583,0,51,128,1487,1
1633101,-71.8461,580,0,51,128,1486,1
1634363,-71.901115,577,0,51,128,1488,1
1635608,-71.956131,574,0,51,128,1489,1
1636843,-72.011147,569,0,51,128,1488,1
1638113,-72.066162,566,0,51,128,1487,1
1639350,-72.121178,561,0,51,128,1488,1
1640603,-72.176193,558,0,51,128,1488,1
1641843,-72.231209,555,0,51,128,1488,1
1643100,-72.286224,552,0,51,128,1489,1
1644363,-72.34124,549,0,51,128,1488,1
1645603,-72.396255,545,0,51,128,1488,1
1646843,-72.451271,542,0,51,128,1490,1
1648107,-72.506287,539,0,51,128,1488,1
1649369,-72.561302,535,0,51,128,1489,1
1650610,-72.616318,532,0,51,128,1488,1
1651843,-72.671333,529,0,51,128,1488,1
1653101,-72.726349,526,0,51,128,1489,1
1654363,-72.781364,523,0,51,128,1489,1
1655608,-72.83638,519,0,51,128,1488,1
1656850,-72.891396,516,0,51,128,1488,1
1658101,-72.946411,512,0,51,128,1488,1
1659350,-73.001427,511,0,51,128,1489,1
1660603,-73.056442,508,0,51,128,1488,1
1661843,-73.111458,506,0,51,128,1489,1
1663100,-73.166473,504,0,51,128,1489,1
1664363,-73.221489,503,0,51,128,1489,1
1665609,-73.276505,500,0,51,128,1487,1
1666843,-73.33152,498,0,51,128,1490,1
1668100,-73.386536,496,0,51,128,1488,1
1669362,-73.441551,493,0,51,128,1489,1
1670609,-73.496567,492,0,51,128,1488,1
1671843,-73.551582,490,0,51,128,1489,1
1673112,-73.606598,487,0,51,128,1489,1
1674362,-73.661613,486,0,51,128,1488,1
1675610,-73.716629,484,0,51,128,1489,1
1676843,-73.771645,481,0,51,128,1489,1
1678106,-73.82666,480,0,51,128,1490,1
1679362,-73.881676,477,0,51,128,1490,1
1680603,-73.936691,474,0,51,128,1490,1
1681843,-73.991707,472,0,51,128,1489,1
1683100,-74.046722,469,0,51,128,1487,1
1684369,-74.101738,467,0,51,128,1488,1
1685603,-74.156754,465,0,51,128,1489,1
1686843,-74.211769,463,0,51,128,1488,1
1688100,-74.266785,461,0,51,128,1488,1
1689362,-74.3218,460,0,51,128,1488,1
1690609,-74.376816,458,0,51,128,1489,1
1691849,-74.431831,457,0,51,128,1490,1
1693100,-74.486847,455,0,51,128,1489,1
1694368,-74.541862,454,0,51,128,1489,1
1695602,-74.596878,451,0,51,128,1490,1
1696842,-74.651894,449,0,51,128,1489,1
1698093,-74.706909,446,0,51,128,1489,1
1699362,-74.761925,444,0,51,128,1488,1
1700602,-74.81694,442,0,51,128,1489,1
1701848,-74.871956,439,0,51,128,1488,1
1703093,-74.926971,437,0,51,128,1488,1
1704362,-74.981987,434,0,51,128,1490,1
1705601,-75.037003,432,0,51,128,1490,1
1706842,-75.092018,430,0,51,128,1489,1
1708112,-75.147034,427,0,51,128,1489,1
1709368,-75.202049,423,0,51,128,1490,1
1710601,-75.257065,420,0,51,128,1490,1
1711849,-75.31208,417,0,51,128,1490,1
1713093,-75.367096,414,0,51,128,1490,1
1714369,-75.422112,411,0,51,128,1489,1
1715603,-75.477127,407,0,51,128,1490,1
1716844,-75.532143,405,0,51,128,1488,1
1718107,-75.587158,402,0,51,128,1489,1
1719369,-75.642174,399,0,51,128,1491,1
1720603,-75.697189,396,0,51,128,1489,1
1721844,-75.752205,392,0,51,128,1488,1
1723101,-75.80722,390,0,51,128,1489,1
1724363,-75.862236,385,0,51,128,1489,1
1725603,-75.917252,382,0,51,128,1489,1
1726844,-75.972267,379,0,51,128,1491,1
1728101,-76.027283,375,0,51,128,1490,1
1729363,-76.082298,372,0,51,128,1491,1
1730603,-76.137314,369,0,51,128,1490,1
1731844,-76.192329,365,0,51,128,1489,1
1733101,-76.247345,363,0,51,128,1489,1
1734363,-76.302361,361,0,51,128,1489,1
1735603,-76.357376,358,0,51,128,1488,1
1736844,-76.412392,356,0,51,128,1489,1
1738113,-76.467407,352,0,51,128,1490,1
1739363,-76.522423,350,0,51,128,1490,1
1740610,-76.577438,348,0,51,128,1489,1
1741844,-76.632454,345,0,51,128,1489,1
1743107,-76.687469,342,0,51,128,1490,1
1744363,-76.742485,339,0,51,128,1491,1
1745603,-76.797501,338,0,51,128,1489,1
1746844,-76.852516,335,0,51,128,1488,1
1748107,-76.907532,332,0,51,128,1489,1
1749369,-76.962547,330,0,51,128,1487,1
1750603,-77.017563,327,0,51,128,1490,1
1751844,-77.072578,324,0,51,128,1489,1
1753107,-77.127594,322,0,51,128,1488,1
1754363,-77.18261,319,0,51,128,1489,1
1755603,-77.237625,319,0,51,128,1489,1
1756844,-77.292641,317,0,51,128,1489,1
1758113,-77.347656,315,0,51,128,1490,1
1759363,-77.402672,315,0,51,128,1490,1
1760609,-77.457687,313,0,51,128,1489,1
1761857,-77.512703,312,0,51,128,1490,1
1763101,-77.567719,310,0,51,128,1489,1
1764363,-77.622734,308,0,51,128,1489,1
1765603,-77.67775,305,0,51,128,1490,1
1766844,-77.732765,303,0,51,128,1490,1
1768106,-77.787781,300,0,51,128,1489,1
1769363,-77.842796,298,0,51,128,1490,1
1770603,-77.897812,295,0,51,128,1487,1
1771843,-77.952827,293,0,51,128,1490,1
1773101,-78.007843,290,0,51,128,1490,1
1774350,-78.062859,287,0,51,128,1489,1
1775603,-78.117874,285,0,51,128,1488,1
1776850,-78.17289,282,0,51,128,1489,1
1778100,-78.227905,279,0,51,128,1488,1
1779363,-78.282921,277,0,51,128,1489,1
1780603,-78.337936,274,0,51,128,1490,1
1781843,-78.392952,271,0,51,128,1491,1
1783100,-78.447968,269,0,51,128,1488,1
1784363,-78.502983,267,0,51,128,1489,1
1785603,-78.557999,265,0,51,128,1489,1
1786844,-78.613014,263,0,51,128,1489,1
1788100,-78.66803,262,0,51,128,1489,1
1789363,-78.723045,260,0,51,128,1489,1
1790603,-78.778061,258,0,51,128,1489,1
1791843,-78.833076,255,0,51,128,1488,1
1793101,-78.888092,253,0,51,128,1489,1
1794363,-78.943108,250,0,51,128,1488,1
1795603,-78.998123,246,0,51,128,1489,1
1796850,-79.053139,243,0,51,128,1487,1
1798100,-79.108154,241,0,51,128,1490,1
1799363,-79.16317,236,0,51,128,1488,1
1800603,-79.218185,234,0,51,128,1489,1
1801843,-79.273201,229,0,51,128,1489,1
1803100,-79.328217,227,0,51,128,1491,1
1804362,-79.383232,222,0,51,128,1488,1
1805609,-79.438248,219,0,51,128,1489,1
1806843,-79.493263,217,0,51,128,1488,1
1808112,-79.548279,214,0,51,128,1488,1
1809363,-79.603294,212,0,51,128,1488,1
1810603,-79.65831,209,0,51,128,1488,1
1811849,-79.713326,206,0,51,128,1488,1
1813100,-79.768341,203,0,51,128,1488,1
1814362,-79.823357,200,0,51,128,1489,1
1815603,-79.878372,197,0,51,128,1487,1
1816843,-79.933388,195,0,51,128,1488,1
1818100,-79.988403,192,0,51,128,1488,1
1819362,-80.043419,189,0,51,128,1488,1
1820602,-80.098434,185,0,51,128,1489,1
1821843,-80.15345,183,0,51,128,1489,1
1823106,-80.208466,179,0,51,128,1488,1
1824362,-80.263481,177,0,51,128,1489,1
1825602,-80.318497,174,0,51,128,1488,1
1826849,-80.373512,172,0,51,128,1488,1
1828100,-80.428528,170,0,51,128,1488,1
1829362,-80.483543,168,0,51,128,1489,1
1830603,-80.538559,166,0,51,128,1489,1
1831843,-80.593575,164,0,51,128,1488,1
1833113,-80.64859,162,0,51,128,1489,1
1834362,-80.703606,160,0,51,128,1487,1
1835602,-80.758621,158,0,51,128,1487,1
1836843,-80.813637,155,0,51,128,1487,1
1838100,-80.868652,152,0,51,128,1488,1
1839362,-80.923668,150,0,51,128,1489,1
1840601,-80.978683,148,0,51,128,1489,1
1841842,-81.033699,146,0,51,128,1487,1
1843093,-81.088715,143,0,51,128,1489,1
1844361,-81.14373,141,0,51,128,1488,1
1845608,-81.198746,138,0,51,128,1486,1
1846842,-81.253761,135,0,51,128,1488,1
1848093,-81.308777,132,0,51,128,1486,1
1849362,-81.363792,129,0,51,128,1488,1
1850608,-81.418808,127,0,51,128,1487,1
1851842,-81.473824,124,0,51,128,1487,1
1853093,-81.528839,122,0,51,128,1488,1
1854362,-81.583855,120,0,51,128,1488,1
1855601,-81.63887,118,0,51,128,1487,1
1856850,-81.693886,117,0,51,128,1490,1
1858107,-81.748901,115,0,51,128,1487,1
1859363,-81.803917,113,0,51,128,1489,1
1860603,-81.858932,111,0,51,128,1487,1
1861850,-81.913948,108,0,51,128,1489,1
1863101,-81.968964,106,0,51,128,1488,1
1864351,-82.023979,103,0,51,128,1488,1
1865603,-82.078995,101,0,51,128,1486,1
1866844,-82.13401,100,0,51,128,1488,1
1868101,-82.189026,97,0,51,128,1486,1
1869363,-82.244041,95,0,51,128,1487,1
1870603,-82.299057,93,0,51,128,1486,1
1871843,-82.354073,91,0,51,128,1487,1
1873101,-82.409088,88,0,51,128,1489,1
1874363,-82.464104,85,0,51,128,1487,1
1875603,-82.519119,82,0,51,128,1488,1
1876843,-82.574135,79,0,51,128,1486,1
1878101,-82.62915,76,0,51,128,1488,1
1879363,-82.684166,73,0,51,128,1486,1
1880603,-82.739182,71,0,51,128,1486,1
1881844,-82.794197,68,0,51,128,1485,1
1883101,-82.849213,66,0,51,128,1486,1
1884363,-82.904228,63,0,51,128,1487,1
1885603,-82.959244,60,0,51,128,1486,1
1886844,-83.014259,57,0,51,128,1487,1
1888100,-83.069275,54,0,51,128,1485,1
1889369,-83.12429,51,0,51,128,1487,1
1890603,-83.179306,48,0,51,128,1486,1
1891850,-83.234322,45,0,51,128,1485,1
1893107,-83.289337,42,0,51,128,1487,1
1894363,-83.344353,39,0,51,128,1485,1
1895603,-83.399368,36,0,51,128,1487,1
1896851,-83.454384,32,0,51,128,1487,1
1898107,-83.509399,29,0,51,128,1485,1
1899363,-83.564415,26,0,51,128,1485,1
1900610,-83.619431,24,0,51,128,1484,1
1901850,-83.674446,23,0,51,128,1485,1
1903106,-83.729462,20,0,51,128,1486,1
1904363,-83.784477,17,0,51,128,1485,1
1905603,-83.839493,14,0,51,128,1485,1
1906844,-83.894508,11,0,51,128,1485,1
1908113,-83.949524,8,0,51,128,1484,1
1909363,-84.004539,5,0,51,128,1485,1
1910603,-84.059555,3,0,51,128,1487,1
1911857,-84.114571,0,0,51,128,1487,1
1913107,-84.169586,4093,0,51,128,1485,1
1914363,-84.224602,4090,0,51,128,1486,1
1915610,-84.279617,4088,0,51,128,1486,1
1916856,-84.334633,4084,0,51,128,1484,1
1918113,-84.389648,4081,0,51,128,1485,1
1919363,-84.444664,4078,0,51,128,1485,1
1920610,-84.49968,4076,0,51,128,1486,1
1921843,-84.554695,4073,0,51,128,1484,1
1923101,-84.609711,4071,0,51,128,1485,1
1924363,-84.664726,4070,0,51,128,1484,1
1925603,-84.719742,4069,0,51,128,1483,1
1926844,-84.774757,4067,0,51,128,1486,1
1928100,-84.829773,4065,0,51,128,1485,1
1929363,-84.884789,4063,0,51,128,1484,1
1930603,-84.939804,4060,0,51,128,1485,1
1931844,-84.99482,4058,0,51,128,1485,1
1933107,-85.049835,4055,0,51,128,1485,1
1934363,-85.104851,4053,0,51,128,1485,1
1935610,-85.159866,4050,0,51,128,1485,1
1936843,-85.214882,4047,0,51,128,1484,1
1938101,-85.269897,4045,0,51,128,1485,1
1939363,-85.324913,4043,0,51,128,1484,1
1940603,-85.379929,4040,0,51,128,1483,1
1941843,-85.434944,4039,0,51,128,1484,1
1943101,-85.48996,4036,0,51,128,1484,1
1944363,-85.544975,4033,0,51,128,1485,1
1945603,-85.599991,4031,0,51,128,1485,1
1946843,-85.655006,4028,0,51,128,1485,1
1948100,-85.710022,4027,0,51,128,1484,1
1949356,-85.765038,4025,0,51,128,1485,1
1950603,-85.820053,4024,0,51,128,1484,1
1951843,-85.875069,4022,0,51,128,1484,1
1953100,-85.930084,4020,0,51,128,1484,1
1954362,-85.9851,4019,0,51,128,1483,1
1955602,-86.040115,4017,0,51,128,1484,1
1956843,-86.095131,4016,0,51,128,1484,1
1958106,-86.150146,4013,0,51,128,1484,1
1959362,-86.205162,4011,0,51,128,1483,1
1960609,-86.260178,4008,0,51,128,1484,1
1961843,-86.315193,4005,0,51,128,1483,1
1963106,-86.370209,4002,0,51,128,1484,1
1964362,-86.425224,3999,0,51,128,1483,1
1965602,-86.48024,3995,0,51,128,1483,1
1966843,-86.535255,3992,0,51,128,1483,1
1968112,-86.590271,3989,0,51,128,1483,1
1969368,-86.645287,3986,0,51,128,1484,1
1970603,-86.700302,3982,0,51,128,1484,1
1971843,-86.755318,3979,0,51,128,1483,1
1973100,-86.810333,3976,0,51,128,1483,1
1974362,-86.865349,3973,0,51,128,1483,1
1975603,-86.920364,3970,0,51,128,1484,1
1976843,-86.97538,3969,0,51,128,1482,1
1978100,-87.030396,3965,0,51,128,1481,1
1979362,-87.085411,3963,0,51,128,1483,1
1980602,-87.140427,3960,0,51,128,1483,1
1981842,-87.195442,3957,0,51,128,1482,1
1983112,-87.250458,3953,0,51,128,1482,1
1984362,-87.305473,3951,0,51,128,1482,1
1985601,-87.360489,3947,0,51,128,1483,1
1986843,-87.415504,3944,0,51,128,1483,1
1988112,-87.47052,3941,0,51,128,1481,1
1989362,-87.525536,3936,0,51,128,1482,1
1990601,-87.580551,3932,0,51,128,1482,1
1991842,-87.635567,3929,0,51,128,1483,1
1993093,-87.690582,3927,0,51,128,1482,1
1994368,-87.745598,3923,0,51,128,1482,1
1995608,-87.800613,3921,0,51,128,1481,1
1996848,-87.855629,3919,0,51,128,1483,1
1998093,-87.910645,3917,0,51,128,1482,1
1999363,-87.96566,3914,0,51,128,1482,1
