t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
321529,-28.276392,3837,0,255,255,65535,0,raw_only,2
322768,-28.386417,3842,0,255,255,65535,0,raw_only,2
324015,-28.496443,3848,0,255,255,65535,0,raw_only,2
325261,-28.606468,3854,0,255,255,65535,0,raw_only,2
326520,-28.716494,3860,0,255,255,65535,0,raw_only,2
327768,-28.826519,3866,0,255,255,65535,0,raw_only,2
329016,-28.936544,3871,0,255,255,65535,0,raw_only,2
330268,-29.04657,3877,0,255,255,65535,0,raw_only,2
331529,-29.156595,3881,0,255,255,65535,0,raw_only,2
332774,-29.266621,3886,0,255,255,65535,0,raw_only,2
334021,-29.376646,3892,0,255,255,65535,0,raw_only,2
335267,-29.486671,0,0,255,255,65535,0,raw_only,2
336520,-29.596697,0,0,255,255,65535,0,raw_only,2
337768,-29.706722,187,0,255,255,65535,0,raw_only,2
339015,-29.816748,181,0,255,255,65535,0,raw_only,2
340261,-29.926773,0,0,255,255,65535,0,raw_only,2
341529,-30.036798,0,0,255,255,65535,0,raw_only,2
342768,-30.146824,3927,0,255,255,65535,0,raw_only,2
344015,-30.256849,3932,0,255,255,65535,0,raw_only,2
345261,-30.366875,3937,0,255,255,65535,0,raw_only,2
346520,-30.4769,3942,0,255,255,65535,0,raw_only,2
347774,-30.586926,3947,0,255,255,65535,0,raw_only,2
349014,-30.696951,3952,0,255,255,65535,0,raw_only,2
350260,-30.806976,3957,0,255,255,65535,0,raw_only,2
351520,-30.917002,3963,0,255,255,65535,0,raw_only,2
352767,-31.027027,3969,0,255,255,65535,0,raw_only,2
354014,-31.137053,3973,0,255,255,65535,0,raw_only,2
355266,-31.247078,3977,0,255,255,65535,0,raw_only,2
356520,-31.357103,112,0,255,255,65535,0,raw_only,2
357768,-31.467129,108,0,255,255,65535,0,raw_only,2
359015,-31.577154,3991,0,255,255,65535,0,raw_only,2
360261,-31.68718,0,0,255,255,65535,0,raw_only,2
361520,-31.797205,94,0,255,255,65535,0,raw_only,2
362768,-31.90723,4007,0,255,255,65535,0,raw_only,2
364016,-32.017254,4012,0,255,255,65535,0,raw_only,2
365261,-32.127277,4018,0,255,255,65535,0,raw_only,2
366520,-32.237301,4022,0,255,255,65535,0,raw_only,2
367768,-32.347324,4027,0,255,255,65535,0,raw_only,2
369016,-32.457348,4032,0,255,255,65535,0,raw_only,2
370261,-32.567371,4038,0,255,255,65535,0,raw_only,2
371520,-32.677395,4043,0,255,255,65535,0,raw_only,2
372768,-32.787418,4049,0,255,255,65535,0,raw_only,2
374016,-32.897442,4055,0,255,255,65535,0,raw_only,2
375261,-33.007465,35,0,255,255,65535,0,raw_only,2
376520,-33.117489,4095,0,255,255,65535,0,raw_only,2
377768,-33.227512,24,0,255,255,65535,0,raw_only,2
379016,-33.337536,0,0,255,255,65535,0,raw_only,2
380261,-33.447559,4080,0,255,255,65535,0,raw_only,2
381520,-33.557583,4085,0,255,255,65535,0,raw_only,2
382768,-33.667606,4092,0,255,255,65535,0,raw_only,2
384022,-33.77763,1,0,255,255,65535,0,raw_only,2
385261,-33.887653,5,0,255,255,65535,0,raw_only,2
386520,-33.997677,11,0,255,255,65535,0,raw_only,2
387768,-34.1077,17,0,255,255,65535,0,raw_only,2
389022,-34.217724,22,0,255,255,65535,0,raw_only,2
390261,-34.327747,26,0,255,255,65535,0,raw_only,2
391520,-34.437771,31,0,255,255,65535,0,raw_only,2
392768,-34.547794,35,0,255,255,65535,0,raw_only,2
394015,-34.657818,41,0,255,255,65535,0,raw_only,2
395274,-34.767841,4049,0,255,255,65535,0,raw_only,2
396530,-34.877865,4044,0,255,255,65535,0,raw_only,2
